Sentence #,Word,Tag
,aid,
,to,
,the,
,world,
,'s,
,poor,
,.,
Sentence: 863,KindHearts,B-rg
,officials,
,have,
,not,
,commented,
,on,
,the,
,alleged,
,links,
,to,
,terrorism,
,.,
Sentence: 864,Hamas,B-rg
,dominated,
,recent,
,Palestinian,B-gpe
,elections,
,",",
,but,
,U.S.,B-rg
,officials,
,regard,
,it,
,as,
,a,
,terrorist,
,organization,
,.,
Sentence: 865,The,
,group,
,refuses,
,to,
,recognize,
,Israel,B-rg
,'s,
,right,
,to,
,exist,
,and,
,has,
,organized,
,suicide,
,attacks,
,against,
,Israeli,B-gpe
,targets,
,in,
,the,
,past,
,.,
Sentence: 866,China,B-ge
,says,
,it,
,has,
,designated,
,three,
,parks,
,in,
,outlying,
,parts,
,of,
,Beijing,B-ge
,to,
,be,
,used,
,for,
,public,
,protests,
,during,
,the,
,Olympic,B-eve
,Games,I-eve
,next,
,month,
,.,
Sentence: 867,China,B-ge
,'s,
,head,
,of,
,Olympic,B-eve
,security,
,",",
,Liu,B-per
,Shaowu,I-per
,",",
,made,
,the,
,announcement,
,Wednesday,B-tim
,at,
,a,
,news,
,conference,
,.,
Sentence: 868,He,
,said,
,protesters,
,may,
,stage,
,demonstrations,
,if,
,they,
,apply,
,to,
,the,
,government,
,for,
,a,
,permit,
,and,
,are,
,approved,
,.,
Sentence: 869,He,
,did,
,not,
,answer,
,questions,
,about,
,whether,
,foreigners,
,could,
,protest,
,in,
,the,
,parks,
,",",
,or,
,whether,
,there,
,would,
,be,
,restrictions,
,on,
,what,
,people,
,could,
,protest,
,about,
,.,
Sentence: 870,The,
,city,
,of,
,Athens,B-rg
,",",
,Greece,B-ge
,",",
,designated,
,such,
,protest,
,areas,
,when,
,it,
,hosted,
,the,
,Olympic,B-eve
,Games,I-eve
,in,
,2004,B-tim
,.,
Sentence: 871,The,
,International,B-rg
,Olympic,I-rg
,Committee,I-rg
,bars,
,demonstrations,
,at,
,Olympic,B-eve
,venues,
,.,
Sentence: 872,The,
,international,
,portion,
,of,
,the,
,Olympic,B-eve
,torch,
,relay,
,was,
,marred,
,in,
,some,
,cities,
,earlier,
,this,
,year,
,by,
,protests,
,against,
,China,B-rg
,'s,
,rule,
,in,
,Tibet,B-ge
,.,
Sentence: 873,Childhood,
,obesity,
,affects,
,children,
,in,
,most,
,countries,
,in,
,the,
,world,
,according,
,to,
,the,
,International,B-rg
,Obesity,I-rg
,Task,I-rg
,Force,I-rg
,.,
Sentence: 874,Now,
,",",
,a,
,new,
,study,
,shows,
,that,
,one,
,of,
,the,
,most,
,effective,
,ways,
,of,
,preventing,
,obesity,
,--,
,exercise,
,--,
,is,
,something,
,children,
,are,
,not,
,getting,
,enough,
,of,
,.,
Sentence: 875,VOA,B-rg
,'s,
,Carol,B-per
,Pearson,I-per
,reports,
,.,
Sentence: 876,The,
,last,
,Australian,B-gpe
,aid,
,agency,
,operating,
,in,
,Iraq,B-ge
,says,
,it,
,is,
,pulling,
,out,
,.,
Sentence: 877,World,B-rg
,Vision,I-rg
,Australia,I-rg
,chief,
,Tim,B-per
,Costello,I-per
,says,
,the,
,situation,
,in,
,Iraq,B-ge
,is,
,too,
,dangerous,
,for,
,its,
,staff,
,to,
,remain,
,.,
Sentence: 878,He,
,says,
,the,
,work,
,the,
,organization,
,has,
,been,
,doing,
,in,
,Iraq,B-ge
,will,
,be,
,handed,
,over,
,to,
,local,
,officials,
,and,
,any,
,unspent,
,funds,
,will,
,be,
,returned,
,to,
,donors,
,.,
Sentence: 879,Mr.,B-per
,Costello,I-per
,says,
,the,
,agency,
,made,
,the,
,decision,
,to,
,leave,
,Iraq,B-ge
,before,
,the,
,apparent,
,murder,
,of,
,international,
,aid,
,worker,
,Margaret,B-per
,Hassan,I-per
,.,
Sentence: 880,World,
,Vision,
,Australia,
,'s,
,Iraqi,B-rg
,head,
,of,
,operations,
,",",
,Mohammed,B-per
,Hushiar,I-per
,",",
,was,
,killed,
,in,
,late,
,September,B-tim
,in,
,the,
,northern,
,city,
,of,
,Mosul,B-ge
,.,
Sentence: 881,A,
,published,
,report,
,says,
,the,
,Bush,B-per
,administration,
,is,
,pressing,
,Iraqi,B-gpe
,leaders,
,to,
,end,
,their,
,political,
,stalemate,
,and,
,form,
,a,
,new,
,government,
,.,
Sentence: 882,The,
,New,B-rg
,York,I-rg
,Times,I-rg
,newspaper,
,says,
,Secretary,B-per
,of,
,State,B-per
,Condoleezza,I-per
,Rice,I-per
,telephoned,
,Iraq,B-rg
,'s,
,President,B-per
,Jalal,I-per
,Talabani,I-per
,on,
,Friday,B-tim
,to,
,urge,
,that,
,the,
,government,
,be,
,formed,
,as,
,soon,
,as,
,possible,
,.,
Sentence: 883,It,
,says,
,Ms.,B-per
,Rice,I-per
,and,
,Vice,B-per
,President,I-per
,Dick,I-per
,Cheney,I-per
,conveyed,
,the,
,same,
,message,
,in,
,a,
,White,B-rg
,House,I-rg
,meeting,
,with,
,Adil,B-per
,Abdul,I-per
,Mahdi,I-per
,",",
,a,
,leading,
,Shi'ite,B-rg
,politician,
,named,
,as,
,one,
,of,
,the,
,new,
,Iraqi,B-gpe
,vice,
,presidents,
,.,
Sentence: 884,U.S.,B-ge
,officials,
,have,
,said,
,repeatedly,
,that,
,Iraqis,B-gpe
,must,
,form,
,their,
,own,
,government,
,without,
,American,B-gpe
,intervention,
,.,
Sentence: 885,But,
,efforts,
,to,
,name,
,a,
,new,
,cabinet,
,in,
,Baghdad,B-ge
,have,
,failed,
,",",
,although,
,nearly,
,three,
,months,
,have,
,passed,
,since,
,the,
,Iraqi,B-rg
,elections,
,.,
Sentence: 886,Many,
,Iraqis,B-gpe
,blame,
,the,
,political,
,turmoil,
,for,
,a,
,recent,
,upsurge,
,in,
,violence,
,.,
Sentence: 887,Israeli,B-gpe
,Prime,B-per
,Minister,I-per
,Ehud,I-per
,Olmert,I-per
,is,
,scheduled,
,to,
,meet,
,with,
,Palestinian,B-gpe
,President,B-per
,Mahmoud,I-per
,Abbas,I-per
,Wednesday,B-tim
,in,
,Jerusalem,B-ge
,.,
Sentence: 888,Palestinian,B-gpe
,negotiator,
,Saeb,B-per
,Erekat,I-per
,said,
,the,
,talks,
,will,
,focus,
,on,
,permanent-status,
,issues,
,",",
,Israeli,B-gpe
,checkpoints,
,and,
,the,
,fate,
,of,
,Palestinian,B-gpe
,prisoners,
,.,
Sentence: 889,The,
,meeting,
,",",
,at,
,Mr.,B-per
,Olmert,I-per
,'s,
,official,
,residence,
,",",
,will,
,be,
,the,
,first,
,between,B-tim
,the,
,two,
,since,
,Mr.,B-per
,Olmert,I-per
,announced,
,that,
,he,
,will,
,step,
,down,
,after,
,his,
,Kadima,B-rg
,Party,I-rg
,chooses,
,a,
,new,
,leader,
,in,
,September,B-tim
,.,
Sentence: 890,The,
,two,
,leaders,
,re-started,
,peace,
,talks,
,in,
,November,B-tim
,with,
,the,
,goal,
,of,
,reaching,
,a,
,deal,
,by,
,this,
,year,
,'s,B-tim
,end,I-tim
,.,
Sentence: 891,Authorities,
,in,
,Afghanistan,B-ge
,say,
,nine,
,Afghan,B-gpe
,soldiers,
,and,
,10,
,Taleban,B-rg
,rebels,
,have,
,been,
,killed,
,in,
,two,
,separate,
,ambushes,
,in,
,the,
,country,
,'s,
,restive,
,south,
,.,
Sentence: 892,A,
,provincial,
,government,
,official,
,says,
,suspected,
,Taleban,B-rg
,rebels,
,attacked,
,the,
,soldiers,
,late,
,Thursday,B-tim
,when,
,they,
,were,
,on,
,patrol,
,in,
,the,
,remote,
,Chakul,B-ge
,area,
,of,
,southern,
,Helmand,B-ge
,province,
,.,
Sentence: 893,Later,B-tim
,",",
,a,
,person,
,claiming,
,to,
,be,
,a,
,Taleban,B-rg
,spokesman,
,claimed,
,responsibility,
,for,
,the,
,attack,
,.,
Sentence: 894,The,
,U.S.,B-rg
,military,
,said,
,10,
,Taleban,B-rg
,rebels,
,also,
,were,
,killed,
,Thursday,B-tim
,during,
,a,
,U.S.,B-rg
,helicopter,
,raid,
,in,
,southeastern,
,Khost,B-ge
,province,
,after,
,five,
,Afghan,B-gpe
,soldiers,
,were,
,wounded,
,in,
,an,
,ambush,
,.,
Sentence: 895,Taleban,B-rg
,activity,
,has,
,eased,
,during,
,the,
,harshest,
,Afghan,B-gpe
,winter,
,in,
,decades,
,",",
,but,
,officials,
,believe,
,upcoming,
,warmer,
,weather,
,will,
,result,
,in,
,a,
,renewed,
,surge,
,of,
,violence,
,.,
Sentence: 896,Britain,B-ge
,'s,
,defense,
,ministry,
,has,
,defended,
,its,
,decision,
,to,
,allow,
,the,
,sailors,
,and,
,marines,
,freed,
,by,
,Iran,B-ge
,last,
,week,
,to,
,sell,
,their,
,stories,
,-,
,a,
,reversal,
,of,
,usual,
,policy,
,.,
Sentence: 897,On,
,Sunday,B-tim
,",",
,the,
,ministry,
,said,
,that,
,huge,
,public,
,interest,
,made,
,the,
,circumstances,
,exceptional,
,.,
Sentence: 898,Members,
,of,
,the,
,opposition,
,Conservative,B-rg
,Party,I-rg
,immediately,
,challenged,
,the,
,decision,
,.,
Sentence: 899,Many,
,families,
,of,
,British,B-gpe
,troops,
,killed,
,in,
,Iraq,B-ge
,and,
,Afghanistan,B-ge
,have,
,also,
,said,
,they,
,find,
,the,
,decision,
,distasteful,
,.,
Sentence: 900,The,
,two,
,officers,
,among,
,the,
,15,
,service,
,members,
,detained,
,in,
,Iran,B-ge
,for,
,13,B-tim
,days,
,have,
,said,
,they,
,have,
,chosen,
,not,
,to,
,profit,
,from,
,stories,
,of,
,their,
,captivity,
,",",
,but,
,others,
,in,
,the,
,group,
,have,
,reportedly,
,made,
,lucrative,
,deals,
,with,
,British,B-gpe
,media,
,.,
Sentence: 901,Several,
,of,
,the,
,the,
,former,
,captives,
,have,
,said,
,they,
,were,
,mistreated,
,during,
,their,
,detention,
,.,
Sentence: 902,However,
,",",
,a,
,video,
,released,
,Monday,B-tim
,",",
,by,
,Iran,B-ge
,shows,
,the,
,sailors,
,and,
,marines,
,relaxing,
,and,
,socializing,
,during,
,their,
,captivity,
,.,
Sentence: 903,The,
,weather,
,in,
,the,
,western,
,U.S.,B-ge
,state,
,of,
,California,B-ge
,has,
,helped,
,firefighters,
,gain,
,greater,
,control,
,of,
,a,
,massive,
,wildfire,
,that,
,is,
,burning,
,near,
,the,
,populous,
,city,
,of,
,Santa,B-ge
,Barbara,I-ge
,.,
Sentence: 904,Fire,
,officials,
,said,
,the,
,winds,
,were,
,calmer,
,overnight,
,and,
,a,
,dense,
,fog,
,rolled,
,in,
,Saturday,B-tim
,morning,I-tim
,helping,
,firefighters,
,gain,
,control,
,of,
,30,
,percent,
,of,
,the,
,blaze,
,",",
,compared,
,to,
,10,
,percent,
,on,
,Friday,B-tim
,.,
Sentence: 905,Authorities,
,said,
,the,
,fire,
,has,
,burned,
,35,
,square,
,kilometers,
,and,
,has,
,damaged,
,80,
,homes,
,in,
,the,
,area,
,known,
,for,
,its,
,large,
,mansions,
,and,
,scenic,
,ocean,
,views,
,.,
Sentence: 906,Before,
,now,
,",",
,strong,
,overnight,
,winds,
,and,
,dry,
,conditions,
,had,
,been,
,making,
,it,
,difficult,
,to,
,keep,
,the,
,blaze,
,from,
,spreading,
,.,
Sentence: 907,The,
,fire,
,",",
,which,
,began,
,on,
,May,B-tim
,5,I-tim
,",",
,has,
,forced,
,the,
,evacuation,
,of,
,more,
,than,
,30000,
,.,
Sentence: 908,More,
,than,
,4200,
,personnel,
,are,
,battling,
,the,
,wildfire,
,.,
Sentence: 909,A,
,top,
,aide,
,to,
,Iraqi,B-gpe
,Prime,B-per
,Minister,
,Nouri,B-per
,al-Maliki,I-per
,says,
,the,
,government,
,has,
,launched,
,an,
,inquiry,
,into,
,the,
,conduct,
,of,
,the,
,execution,
,of,
,Saddam,B-ge
,Hussein,I-ge
,and,
,how,
,it,
,was,
,secretly,
,filmed,
,and,
,distributed,
,.,
Sentence: 910,The,
,official,
,execution,
,tape,
,",",
,which,
,had,
,no,
,sound,
,",",
,showed,
,the,
,former,
,dictator,
,being,
,led,
,to,
,the,
,gallows,
,but,
,not,
,his,
,actual,
,hanging,
,.,
Sentence: 911,However,
,",",
,video,
,captured,
,on,
,a,
,mobile,
,phone,
,camera,
,showed,
,footage,
,and,
,sound,
,of,
,Saddam,B-ge
,being,
,taunted,
,and,
,then,
,dropping,
,to,
,his,
,death,
,.,
Sentence: 912,In,
,the,
,mobile,
,phone,
,footage,
,",",
,one,
,person,
,can,
,be,
,heard,
,shouting,
,"""",
,Moqtada,B-ge
,",",
,"""",
,the,
,name,
,of,
,a,
,radical,
,Shi'ite,
,cleric,
,and,
,opponent,
,of,
,Saddam,B-ge
,.,
Sentence: 913,The,
,unauthorized,
,video,
,has,
,caused,
,anger,
,among,
,many,
,Saddam,B-ge
,supporters,
,",",
,who,
,say,
,it,
,shows,
,that,
,the,
,execution,
,was,
,a,
,sectarian,
,act,
,against,
,the,
,deposed,
,Sunni,B-ge
,Arab,I-ge
,leader,
,.,
Sentence: 914,Tuesday,B-tim
,",",
,Sunni,B-ge
,Arab,I-ge
,mourners,
,in,
,Saddam,B-ge
,'s,
,hometown,
,Tikrit,
,and,
,other,
,cities,
,marched,
,to,
,pay,
,their,
,respects,
,to,
,the,
,former,
,dictator,
,.,
Sentence: 915,Local,
,officials,
,in,
,Afghanistan,B-ge
,'s,
,northeastern,
,Nuristan,B-ge
,Province,I-ge
,say,
,three,
,Afghans,B-gpe
,who,
,had,
,been,
,kidnapped,
,earlier,
,in,B-tim
,the,
,week,
,have,
,been,
,found,
,unharmed,
,.,
Sentence: 916,The,
,three,
,had,
,been,
,reported,
,abducted,
,from,
,a,
,house,
,in,
,the,
,Kamdesh,B-tim
,district,
,of,
,Nuristan,B-ge
,Province,I-ge
,.,
Sentence: 917,At,
,least,
,two,
,of,
,the,
,three,
,Afghans,B-gpe
,were,
,election,
,workers,
,.,
Sentence: 918,No,
,further,
,details,
,were,
,immediately,
,available,
,.,
Sentence: 919,More,B-tim
,than,I-tim
,three,I-tim
,years,
,after,
,a,
,U.S.-led,B-tim
,coalition,I-tim
,ousted,
,the,
,Taleban,B-rg
,regime,
,",",
,loyalists,
,are,
,waging,
,an,
,escalating,
,guerrilla,
,campaign,
,ahead,
,of,
,Afghanistan,B-rg
,'s,
,September,B-tim
,parliamentary,I-tim
,vote,I-tim
,.,
Sentence: 920,In,
,recent,
,days,
,in,
,Kandahar,B-ge
,Province,I-ge
,",",
,a,
,judge,
,and,
,a,
,district,
,administrator,
,were,
,killed,
,in,
,attacks,
,believed,
,to,
,have,
,been,
,carried,
,out,
,by,
,insurgents,
,.,
Sentence: 921,More,
,than,
,700,
,people,
,have,
,been,
,killed,
,in,
,the,
,violence,
,this,
,year,
,.,
Sentence: 922,World,
,famous,
,Russian,B-gpe
,cellist,
,and,
,conductor,
,",",
,Mstislav,B-per
,Rostropovich,I-per
,",",
,who,
,appeared,
,frail,
,at,
,his,
,80th,B-tim
,birthday,I-tim
,celebration,I-tim
,last,
,month,
,",",
,has,
,been,
,hospitalized,
,in,
,Moscow,B-ge
,for,
,the,
,second,B-tim
,time,I-tim
,this,
,year,
,.,
Sentence: 923,A,
,spokesman,
,for,
,the,
,cellist,
,said,
,Thursday,B-tim
,he,
,is,
,undergoing,
,routine,
,treatment,
,.,
Sentence: 924,Following,
,his,
,earlier,
,hospitalization,
,in,
,February,B-tim
,",",
,Russian,B-gpe
,news,
,media,
,reported,
,that,
,he,
,was,
,being,
,treated,
,for,
,cancer,
,.,
Sentence: 925,At,
,the,
,time,
,",",
,Russian,B-gpe
,President,B-per
,Vladimir,I-per
,Putin,I-per
,visited,
,the,
,hospital,
,to,
,confer,
,a,
,medal,
,honoring,
,Rostropovich,B-per
,for,
,his,
,extraordinary,
,achievements,
,in,
,music,
,.,
Sentence: 926,Rostropovich,B-per
,and,
,his,
,wife,
,",",
,soprano,
,Galina,B-per
,Vishnevskaya,I-per
,",",
,left,
,the,
,Soviet,B-ge
,Union,I-ge
,in,
,1974,B-tim
,in,
,response,
,to,
,political,
,persecution,
,.,
Sentence: 927,They,
,returned,
,to,
,Russia,B-ge
,after,
,the,
,fall,
,of,
,the,
,Soviet,B-ge
,Union,I-ge
,and,
,are,
,running,
,a,
,charitable,
,organization,
,aiding,
,orphaned,
,children,
,.,
Sentence: 928,The,
,U.S.,B-rg
,Internet,
,giant,
,Google,B-rg
,is,
,planning,
,to,
,install,
,solar,
,panels,
,at,
,its,
,headquarters,
,in,
,the,
,western,
,state,
,of,
,California,B-ge
,to,
,run,
,some,
,of,
,its,
,operations,
,with,
,energy,
,from,
,the,
,sun,
,.,
Sentence: 929,The,
,leading,
,Internet,B-art
,search,
,engine,
,says,
,it,
,will,
,install,
,enough,
,solar,
,grids,
,at,
,its,
,complex,
,in,
,Mountain,B-ge
,View,I-ge
,",",
,California,B-ge
,to,
,generate,
,1.6,
,megawatts,
,of,
,electricity,
,.,
Sentence: 930,That,
,'s,
,enough,
,energy,
,to,
,light,
,up,
,about,
,1000,
,California,B-ge
,homes,
,.,
Sentence: 931,The,
,company,
,hopes,
,the,
,sun,
,will,
,produce,
,30,
,percent,
,of,
,the,
,power,
,needed,
,to,
,run,
,its,
,93000,
,square,
,meter,
,complex,
,.,
Sentence: 932,Google,B-rg
,says,
,it,
,wants,
,to,
,set,
,an,
,example,
,that,
,renewable,
,energy,
,can,
,be,
,profitable,
,.,
Sentence: 933,The,
,Israeli,B-gpe
,parliament,
,has,
,rejected,
,a,
,bill,
,calling,
,for,
,a,
,national,
,referendum,
,on,
,Prime,B-per
,Minister,I-per
,Ariel,I-per
,Sharon,I-per
,'s,
,plan,
,to,
,evacuate,
,settlers,
,and,
,troops,
,from,
,the,
,Gaza,B-ge
,Strip,I-ge
,and,
,four,
,small,
,West,B-rg
,Bank,I-rg
,enclaves,I-rg
,later,
,this,
,year,
,.,
Sentence: 934,Monday,B-tim
,'s,
,vote,
,of,
,72-39,
,all,
,but,
,ends,
,attempts,
,by,
,withdrawal,
,opponents,
,to,
,derail,
,the,
,Gaza,B-ge
,pullout,
,.,
Sentence: 935,Under,
,the,
,withdrawal,
,plan,
,",",
,all,
,21,
,Jewish,
,settlements,
,in,
,Gaza,B-ge
,are,
,to,
,be,
,evacuated,
,",",
,along,
,with,
,four,
,of,
,120,
,settlements,
,in,
,the,
,occupied,
,West,B-ge
,Bank,I-ge
,.,
Sentence: 936,A,
,referendum,
,would,
,have,
,delayed,
,the,
,withdrawal,
,for,
,months,
,from,
,its,
,July,B-tim
,starting,I-tim
,date,I-tim
,.,
Sentence: 937,Meanwhile,
,",",
,Israeli,B-gpe
,troops,
,raided,
,the,
,West,B-rg
,Bank,I-rg
,Palestinian,B-gpe
,town,
,of,
,Jenin,B-ge
,today,B-tim
,",",
,arresting,
,eight,
,accused,
,members,
,of,
,Islamic,B-ge
,Jihad,I-ge
,.,
Sentence: 938,The,
,Israeli,B-gpe
,army,
,alleges,
,the,
,suspects,
,were,
,making,
,crude,
,rockets,
,and,
,mortars,
,for,
,future,
,attacks,
,.,
Sentence: 939,Popular,
,American,B-gpe
,tennis,
,star,
,Andre,B-per
,Agassi,I-per
,has,
,been,
,knocked,
,out,
,of,
,the,
,quarterfinals,
,at,
,the,
,Delray,B-eve
,Beach,I-eve
,International,I-eve
,in,
,Florida,B-ge
,.,
Sentence: 940,The,
,top,
,seed,
,and,
,former,
,world,
,number,
,one,
,lost,
,in,
,straight,
,sets,
,Friday,B-tim
,to,
,Spain,B-gpe
,'s,
,Guillermo,B-per
,Garcia-Lopez,I-per
,",",
,06-Apr,
,",",
,06-Feb,
,.,
Sentence: 941,The,
,Spaniard,B-gpe
,next,
,takes,
,on,
,defending,
,champion,
,Xavier,B-per
,Malisse,I-per
,of,
,Belgium,B-gpe
,in,
,the,
,semifinals,
,.,
Sentence: 942,The,
,third-seeded,
,Malisse,B-per
,rallied,
,after,
,dropping,
,the,
,first,
,set,
,to,
,eliminate,
,sixth-seeded,
,Florian,B-per
,Mayer,I-per
,of,
,Germany,B-gpe
,06-Jul,
,",",
,06-Feb,
,",",
,06-Mar,
,.,
Sentence: 943,Meanwhile,
,",",
,fourth-seeded,
,Tommy,B-per
,Haas,I-per
,of,
,Germany,B-gpe
,beat,
,Luxembourg,B-gpe
,'s,
,Gilles,B-per
,Muller,I-per
,in,
,straight,
,sets,
,(,
,06-Mar,
,",",
,06-Feb,
,),
,.,
Sentence: 944,Haas,B-per
,next,
,plays,
,eighth-seeded,
,American,B-gpe
,Vince,B-per
,Spadea,I-per
,",",
,a,
,straight-sets,
,winner,
,over,
,Lee,B-per
,Hyung-taik,I-per
,of,
,South,B-ge
,Korea,I-ge
,(,
,06-Mar,
,",",
,06-Mar,
,),
,.,
Sentence: 945,United,B-rg
,Nations,I-rg
,investigators,
,have,
,begun,
,questioning,
,top,
,Syrian,B-gpe
,officials,
,about,
,the,
,assassination,
,of,
,former,
,Lebanese,B-gpe
,Prime,B-per
,Minister,
,Rafik,B-per
,Hariri,I-per
,.,
Sentence: 946,Diplomatic,
,sources,
,say,
,five,
,Syrian,B-gpe
,officials,
,are,
,being,
,questioned,
,at,
,U.N.,B-rg
,offices,
,in,
,Vienna,B-ge
,.,
Sentence: 947,The,
,interviews,
,are,
,expected,
,to,
,continue,
,until,
,Wednesday,B-tim
,.,
Sentence: 948,The,
,sources,
,say,
,the,
,suspects,
,arrived,
,in,
,the,
,Austrian,B-gpe
,capital,
,late,
,Sunday,B-tim
,.,
Sentence: 949,Damascus,B-rg
,recently,
,agreed,
,to,
,allow,
,its,
,officials,
,to,
,be,
,questioned,
,outside,
,Syria,B-ge
,.,
Sentence: 950,Syria,B-rg
,denies,
,any,
,involvement,
,in,
,the,
,February,B-tim
,14,I-tim
,bombing,
,in,
,Beirut,B-ge
,that,
,killed,
,Mr.,B-per
,Hariri,I-per
,and,
,20,
,other,
,people,
,.,
Sentence: 951,However,
,",",
,a,
,report,
,by,
,a,
,U.N.,B-rg
,commission,
,in,
,October,B-tim
,implicated,
,top,
,Syrian,B-gpe
,and,
,Lebanese,B-gpe
,officials,
,.,
Sentence: 952,The,
,U.N.,B-rg
,Security,I-rg
,Council,I-rg
,has,
,warned,
,Syria,B-rg
,to,
,cooperate,
,fully,
,with,
,the,
,probe,
,or,
,face,
,consequences,
,.,
Sentence: 953,Earlier,
,this,
,year,
,",",
,Syria,B-rg
,was,
,forced,
,to,
,withdraw,
,its,
,troops,
,from,
,Lebanon,B-ge
,under,
,intense,
,domestic,
,and,
,international,
,pressure,
,.,
Sentence: 954,Aides,
,to,
,U.S.,B-rg
,Senator,B-per
,-,B-rg
,and,
,former,
,first,
,lady,
,-,
,Hillary,B-per
,Rodham,I-per
,Clinton,I-per
,have,
,confirmed,
,that,
,the,
,New~York,
,senator,
,has,
,invited,
,supporters,
,from,
,the,
,state,
,of,
,Iowa,B-ge
,to,
,her,
,Washington,B-ge
,",",
,D.C.,B-ge
,home,
,for,
,a,
,private,
,political,
,fundraising,
,event,
,.,
Sentence: 955,Senator,B-per
,Clinton,I-per
,is,
,facing,
,re-election,
,in,
,New,B-ge
,York,I-ge
,in,
,2006,B-tim
,",",
,but,
,the,
,invitation,
,of,
,Iowa,B-ge
,supporters,
,raises,
,speculation,
,that,
,a,
,2008,B-tim
,bid,
,for,
,the,
,U.S.,B-ge
,presidency,
,is,
,likely,
,.,
Sentence: 956,Iowa,B-ge
,is,
,traditionally,
,the,
,first,
,state,
,to,
,hold,
,political,
,caucuses,
,in,
,which,
,candidates,
,from,
,the,
,same,
,party,
,compete,
,against,
,each,
,other,
,for,
,their,
,party,
,'s,
,presidential,
,nomination,
,.,
Sentence: 957,Mrs.,B-per
,Clinton,I-per
,'s,
,former,
,national,
,finance,
,director,
,from,
,her,
,2000,B-tim
,Senate,B-rg
,campaign,
,is,
,currently,
,on,
,trial,
,in,
,Los,B-ge
,Angeles,I-ge
,federal,
,court,
,on,
,charges,
,he,
,lied,
,to,
,regulators,
,about,
,the,
,cost,
,of,
,a,
,lavish,
,Hollywood,B-ge
,fundraiser,
,.,
Sentence: 958,Neither,
,Mrs.,B-per
,Clinton,I-per
,nor,
,her,
,husband,
,",",
,the,
,former,
,president,
,",",
,are,
,accused,
,of,
,any,
,wrongdoing,
,.,
Sentence: 959,Burmese,B-gpe
,pro-democracy,
,leader,
,Aung,B-per
,San,I-per
,Suu,I-per
,Kyi,I-per
,met,
,Saturday,B-tim
,with,
,a,
,top,
,United,B-rg
,Nations,I-rg
,official,
,.,
Sentence: 960,Aung,B-per
,San,I-per
,Suu,I-per
,Kyi,I-per
,spoke,
,to,
,reporters,
,Saturday,B-tim
,at,
,her,
,lakeside,
,home,
,in,
,Rangoon,B-ge
,",",
,and,
,praised,
,the,
,talks,
,with,
,Vijay,B-per
,Nambiar,I-per
,",",
,chief,
,of,
,staff,
,for,
,U.N.,B-per
,Secretary-General,B-rg
,Ban,B-per
,Ki-moon,I-per
,.,
Sentence: 961,The,
,65-year-old,
,Nobel,B-art
,peace,
,prize,
,laureate,
,has,
,been,
,vocal,
,about,
,pursuing,
,democratic,
,reforms,
,since,
,her,
,release,B-tim
,November,I-tim
,13,I-tim
,from,I-tim
,more,I-tim
,than,I-tim
,seven,I-tim
,years,
,of,
,house,
,arrest,
,.,
Sentence: 962,But,
,she,
,has,
,also,
,been,
,careful,
,not,
,to,
,verbally,
,challenge,
,Burma,B-ge
,'s,
,ruling,
,generals,
,.,
Sentence: 963,Nambiar,B-per
,also,
,met,
,Saturday,B-tim
,with,
,Burma,B-rg
,'s,
,foreign,
,minister,
,.,
Sentence: 964,He,
,also,
,planned,
,to,
,meet,
,with,
,diplomats,
,and,
,recently-elected,
,lawmakers,
,.,
Sentence: 965,Pakistani,B-gpe
,officials,
,say,
,security,
,forces,
,have,
,arrested,
,at,
,least,
,three,
,al-Qaida,B-rg
,suspects,
,after,
,a,
,gunfight,
,near,
,the,
,Afghan,B-gpe
,border,
,.,
Sentence: 966,They,
,say,
,police,
,opened,
,fire,
,Monday,B-tim
,on,
,a,
,car,
,carrying,
,the,
,suspects,
,outside,
,the,
,northwestern,
,city,
,of,
,Peshawar,B-ge
,and,
,forced,
,it,
,to,
,stop,
,.,
Sentence: 967,Reports,
,say,
,one,
,of,
,the,
,suspects,
,escaped,
,while,
,the,
,others,
,were,
,arrested,
,.,
Sentence: 968,This,
,comes,
,less,
,than,
,a,
,week,
,after,
,Pakistani,B-rg
,officials,
,said,
,a,
,senior,
,al-Qaida,B-rg
,explosives,
,expert,
,was,
,killed,
,in,
,a,
,raid,
,on,
,a,
,suspected,
,insurgent,
,hideout,
,in,
,the,
,tribal,
,region,
,of,
,North,B-ge
,Waziristan,I-ge
,bordering,
,Afghanistan,B-ge
,.,
Sentence: 969,Egyptian-born,
,Muhsin,B-per
,Musa,I-per
,Matwali,I-per
,Atwah,I-per
,was,
,wanted,
,in,
,connection,
,with,
,the,
,1998,B-tim
,bombings,
,of,
,the,
,U.S.,B-rg
,embassies,
,in,
,Kenya,B-ge
,and,
,Tanzania,B-ge
,.,
Sentence: 970,The,
,United,B-ge
,States,I-ge
,offered,
,a,
,$,
,5,
,million,
,reward,
,for,
,his,
,capture,
,.,
Sentence: 971,Six,
,other,
,Islamic,
,militants,
,were,
,killed,
,in,
,the,
,raid,
,.,
Sentence: 972,Rebels,
,in,
,eastern,B-ge
,Sudan,I-ge
,say,
,government,
,war,
,planes,
,have,
,been,
,bombing,
,a,
,rebel,
,area,
,near,
,the,
,border,
,with,
,Eritrea,B-ge
,",",
,wounding,
,several,
,people,
,.,
Sentence: 973,A,
,spokesman,
,with,
,rebels,
,known,
,as,
,the,
,Eastern,B-rg
,Front,I-rg
,said,
